As of Date,Line Type,Line ID,Charge Code/Package,Charge Description,DRG,Patient Type,CPT,Modifiers,Rev Code,Gross Charges,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum,Aetna Better Health Medicaid HMO,Aetna Exchange,Aetna GateKeeper,Aetna Medicare,Aetna National Advantage Program (NAP),Aetna Non-GateKeeper,Aetna Signature Administrators (ASA)
1/13/2023,CDM,1212,3000005438,"RL WEST NILE VIRUS,IGM",,OP,86788,  ,302,23.7,20.64,0.71,34.34,0.71,23.7,23.7,16.51,17.54,23.7,14.22
1/13/2023,CDM,1213,3000005439,"RL WEST NILE VIRUS,IGG",,OP,86789,  ,302,21.97,17.63,0.66,29.33,0.66,21.97,21.97,14.1,16.26,21.97,13.18
1/13/2023,CDM,1214,3000005440,RL VIRUS NOS IGM,,OP,86790,  ,302,13.85,15.78,0.42,26.25,0.42,13.85,13.85,12.62,10.25,13.85,8.31
1/13/2023,CDM,1215,3000005443,RL THYROGLOBULIN ANTIBODIES,,OP,86800,  ,302,6.74,8.26,0.2,21.3,0.2,6.74,6.74,6.61,4.99,6.74,4.04
1/13/2023,CDM,1216,3000005444,RL HEPATITIS C ANTIBODY,,OP,86803,  ,300,4.9,6,0.15,19.11,0.15,4.9,4.9,4.8,3.63,4.9,2.94
1/13/2023,CDM,1217,3000005445,RL HCV CONFIRM BY RIBA,,OP,86804,  ,302,91.57,18.98,2.75,91.57,2.75,29.21,43.71,15.18,67.76,43.71,54.94
1/13/2023,CDM,1218,3000005450,"RL CULTURE, CHLAMYDIA",,OP,87110,  ,306,10,12.25,0.3,26.24,0.3,10,10,9.8,7.4,10,6
1/13/2023,CDM,1219,3000005451,RL CULTURE AFB ISOL & ID,,OP,87116,  ,306,989,13.22,4.55,989,29.67,20.39,30.5,10.58,731.86,30.5,593.4
1/13/2023,CDM,1220,3000005461,"RL CULTURE, VIRUS",,OP,87252,  ,306,30,31.94,0.9,53.14,0.9,30,30,25.55,22.2,30,18
1/13/2023,CDM,1221,3000005463,"RL ASPERGILLUS AG, EIA",,OP,87305,  ,306,59.5,14.68,1.78,59.5,1.78,22.63,33.86,11.74,44.03,33.86,35.7
1/13/2023,CDM,1222,3000005464,RL GIARDIA AG DETECTION,,OP,87329,  ,306,137,14.68,4.11,137,4.11,22.63,33.86,11.74,101.38,33.86,82.2
1/13/2023,CDM,1223,3000005466,RL HELICOBACTR PYLOR ANTG FECS,,OP,87338,  ,306,28,17.61,0.84,29.31,0.84,27.14,28,14.09,20.72,28,16.8
1/13/2023,CDM,1224,3000005467,RL HEPATITIS B SURFACE ANTIGEN,,OP,87340,  ,300,591,12.65,4.55,591,17.73,19.48,29.15,10.12,437.34,29.15,354.6
1/13/2023,CDM,1225,3000005468,RL HEPATITIS B NEUTRALIZATION,,OP,87341,  ,306,202,12.65,4.55,202,6.06,19.48,29.15,10.12,149.48,29.15,121.2
1/13/2023,CDM,1226,3000005469,RL HEPATITIS BE ANTIGEN,,OP,87350,  ,306,2.35,2.88,0.07,15.44,0.07,2.35,2.35,2.3,1.74,2.35,1.41
1/13/2023,CDM,1227,3000005470,RL HISTOPLASMA ANTIGEN,,OP,87385,  ,306,86.75,16.23,2.6,86.75,2.6,22.63,33.86,12.98,64.19,33.86,52.05
1/13/2023,CDM,1228,3000005471,RL HIV-1 AG W/HIV-1 & HIV-2 AB,,OP,87389,  ,300,6.95,8.51,0.21,32.24,0.21,6.95,6.95,6.81,5.14,6.95,4.17
1/13/2023,CDM,1229,3000005477,RL LYMES AMPLIFIED NA PROBE,,OP,87476,  ,306,59,42.99,1.77,71.53,1.77,59,59,34.39,43.66,59,35.4
1/13/2023,CDM,1230,3000005478,RL CHLAMDIA BY DNA PROBE,,OP,87490,  ,306,5,6.13,0.15,30.46,0.15,5,5,4.9,3.7,5,3
1/13/2023,CDM,1231,3000005480,RL CMV DNA,,OP,87496,  ,306,52,42.99,1.56,71.53,1.56,52,52,34.39,38.48,52,31.2
1/13/2023,CDM,1232,3000005482,"RL ENTEROVIRUS, DNA, AMP PROBE",,OP,87498,  ,306,68,42.99,2.04,71.53,2.04,66.2,68,34.39,50.32,68,40.8
1/13/2023,CDM,1233,3000005485,RL HEPATITIS C VIRUS RNA,,OP,87522,  ,306,50,52.48,1.5,87.32,1.5,50,50,41.98,37,50,30
1/13/2023,CDM,1234,3000005488,RL HIV-1 RNA BY PCR QUANT,,OP,87536,  ,306,74.93,91.79,2.25,152.73,2.25,74.93,74.93,73.43,55.45,74.93,44.96
1/13/2023,CDM,1235,3000005491,RL AFB DNA TESTING,,OP,87556,  ,306,75,51.06,2.25,84.97,2.25,66.2,75,40.85,55.5,75,45
1/13/2023,CDM,1236,3000005492,"RL MYCOPLASMA, AMPLIF NA PROBE",,OP,87581,  ,306,75,42.99,2.25,75,2.25,66.2,75,34.39,55.5,75,45
1/13/2023,CDM,1237,3000005493,RL NEISSERIA AMPLIF NA PROBE,,OP,87591,  ,306,235,42.99,7.05,235,7.05,66.2,99.06,34.39,173.9,99.06,141
1/13/2023,CDM,1238,3000005496,RL TRICHOMONAS VAGINALIS AMPLF,,OP,87661,  ,300,33,40.43,0.99,67.27,0.99,33,33,32.34,24.42,33,19.8
1/13/2023,CDM,1239,3000005497,RL AMPLIF NA PROBE NOS AGENT,,OP,87798,  ,306,75,42.99,2.25,75,2.25,66.2,75,34.39,55.5,75,45
1/13/2023,CDM,1240,3000005502,RL NA QUAN NOS AGENT,,OP,87799,  ,306,55,52.48,1.65,87.32,1.65,55,55,41.98,40.7,55,33
1/13/2023,CDM,1241,3000005503,RL DNA/RNA MULTI ORG AMP PR,,OP,87801,  ,306,165,86,4.95,165,4.95,132.39,165,68.8,122.1,165,99
1/13/2023,CDM,1242,3000005504,RL RSV IA W DIR OBSERV,,OP,87807,  ,306,351,16.05,4.55,351,10.53,22.63,33.86,12.84,259.74,33.86,210.6
1/13/2023,CDM,1243,3000005505,"RL PHENOTYPE,INFECT AGENT DRUG",,OP,87900,  ,306,55,67.38,1.65,174.54,1.65,55,55,53.9,40.7,55,33
1/13/2023,CDM,1244,3000005506,"RL GENOTYPE DNA, HIV,REVERSE T",,OP,87901,  ,306,803.24,315.38,24.1,803.24,24.1,485.58,726.57,252.3,594.4,726.57,481.94
1/13/2023,CDM,1245,3000005507,RL HEPATITIS C - DNA OR RNA,,OP,87902,  ,306,79,96.78,2.37,344.73,2.37,79,79,77.42,58.46,79,47.4
1/13/2023,CDM,1246,3000005509,RL CHROM ANALY 15-20 CELLS,,OP,88262,  ,311,187.39,153.72,5.62,255.8,5.62,187.39,187.39,122.98,138.67,187.39,112.43
1/13/2023,CDM,1247,3000005510,RL MOLEC CYTOGENETICS DNA PROB,,OP,88271,  ,311,124.75,26.24,3.74,124.75,3.74,40.41,60.46,20.99,92.31,60.46,74.85
1/13/2023,CDM,1248,3000005511,RL CYTOGENETICS INTER & REPORT,,OP,88291,  ,311,30,N/A,0.9,46.84,0.9,30,30,N/A,22.2,30,18
1/13/2023,CDM,1249,3000005512,RL MICROSPOIDIUM STOOL,,OP,88313,  ,310,45,39.7,1.35,81.47,1.35,45,45,31.76,33.3,45,27
1/13/2023,CDM,1250,3000005513,RL SPECIAL STAIN NEMC,,OP,88319,  ,310,171.24,907.83,5.14,1510.62,5.14,162.69,171.24,726.26,126.72,171.24,102.74
1/13/2023,CDM,1251,3000005514,"RL IMMUNOFLUORESCENT STDY,SKIN",,OP,88346,  ,310,101,378.92,3.03,630.53,3.03,69.58,101,303.14,74.74,101,60.6
1/13/2023,CDM,1252,3000005515,RL FECAL LUEKOCYTES,,OP,89055,  ,300,554,5.22,2.1,554,16.62,8.05,12.04,4.18,409.96,12.04,332.4
1/13/2023,CDM,1253,3000005532,RL IMMUNOFLUOR ANTB ADDL STAIN,,OP,88350,  ,310,44.74,N/A,1.34,95.27,1.34,44.74,44.74,N/A,33.11,44.74,26.84
1/13/2023,CDM,1254,3000005533,RL ANAEROBIC ID,,OP,87076,  ,306,322,9.9,3.96,322,9.66,15.24,22.81,7.92,238.28,22.81,193.2
1/13/2023,CDM,1255,3000005534,RL CULTURE P PATHOG - SCREEN,,OP,87081,  ,306,550,8.13,3.25,550,16.5,12.5,18.71,6.5,407,18.71,330
1/13/2023,CDM,1256,3000005536,RL E-TEST,,OP,87181,  ,306,88,5.81,2.33,88,2.64,8.96,13.41,4.65,65.12,13.41,52.8
1/13/2023,CDM,1257,3000005537,RL INFLUENZA DNA AMP PROBE,,OP,87502,  ,306,165,117.35,4.95,195.27,4.95,133.14,165,93.88,122.1,165,99
1/13/2023,CDM,1258,3000005538,RL INFECTIS AGENT DETECTION/IA,,OP,87899,  ,306,170,19.69,4.55,170,5.1,22.63,33.86,15.75,125.8,33.86,102
1/13/2023,CDM,1259,3000005564,RL HLA I TYPING 1 ALLELE HR,,OP,81381,  ,301,77.38,94.79,2.32,227.5,2.32,77.38,77.38,75.83,57.26,77.38,46.43
1/13/2023,CDM,1260,3000005572,"RL NEUTRALIZATION TEST, VIRAL",,OP,86382,  ,302,23.8,20.71,0.71,34.47,0.71,23.8,23.8,16.57,17.61,23.8,14.28
1/13/2023,CDM,1261,3000006566,RL TUMOR IMMUNOHISTOCHEM/MAN,,OP,88360,  ,310,1690,183.85,50.7,1690,50.7,75.21,112.53,147.08,1250.6,112.53,1014
1/13/2023,CDM,1262,3000006568,RL LIPASE,,OP,83690,  ,300,1062,8.44,3.13,1062,31.86,12.99,19.43,6.75,785.88,19.43,637.2
1/13/2023,CDM,1263,3000006569,RL HEMOGLOBIN,,OP,85018,  ,300,312,2.9,1.17,312,9.36,4.47,6.69,2.32,230.88,6.69,187.2
1/13/2023,CDM,1264,3000006570,RL HEMATOCRIT,,OP,85014,  ,300,202,2.9,1.17,202,6.06,4.47,6.69,2.32,149.48,6.69,121.2
1/13/2023,CDM,1265,3000006571,RL TRANSFERASE; ALANINE AMINO,,OP,84460,  ,300,267,6.49,2.6,267,8.01,9.99,14.95,5.19,197.58,14.95,160.2
1/13/2023,CDM,1266,3000006576,RL PROTIME/INR,,OP,85610,  ,305,310,5.25,2.11,310,9.3,7.41,11.09,4.2,229.4,11.09,186
1/13/2023,CDM,1267,3000006583,RL DRUG TEST PRSMV CHEM ANLYZR,,OP,80307,  ,301,883,76.13,26.49,883,26.49,109.9,164.45,60.9,653.42,164.45,529.8
1/13/2023,CDM,1268,3000006601,RL AMMONIA,,OP,82140,  ,301,470,17.85,6.75,470,14.1,27.49,41.13,14.28,347.8,41.13,282
1/13/2023,CDM,1269,3000006603,RL SODIUM; URINE,,OP,84300,  ,301,219,6.2,2.48,219,6.57,9.17,13.72,4.96,162.06,13.72,131.4
1/13/2023,CDM,1270,3000006609,RL LIPID PANEL,,OP,80061,  ,300,889,16.4,5.17,889,26.67,21.44,32.08,13.12,657.86,32.08,533.4
1/13/2023,CDM,1271,3000006627,RL AST OR SGOT,,OP,84450,  ,301,111,6.35,2.54,111,3.33,9.75,14.58,5.08,82.14,14.58,66.6
1/13/2023,CDM,1272,3000006628,RL THROMBOPLATN INHBTIION TISS,,OP,85705,  ,305,10.66,11.8,0.32,19.64,0.32,10.66,10.66,9.44,7.89,10.66,6.4
1/13/2023,CDM,1273,3000006633,"RL MYD88, MUTATION ANALYSIS",,OP,81305,  ,310,290,214.86,8.7,357.53,8.7,75.4,113.1,171.89,214.6,121.8,174
1/13/2023,CDM,1274,3000006644,RL SENSITIMTY - DISK PER PLATE,,OP,87184,  ,306,615,9.16,3.67,615,18.45,13,19.45,7.33,455.1,19.45,369
1/13/2023,CDM,1275,3000006668,CNS DNA AMP PROBE TYPE 12-25,,OP,87483,  ,306,550,510.55,16.5,849.56,16.5,550,550,408.44,407,550,330
1/13/2023,CDM,1276,3000006669,RL ASO ; TITER,,OP,86060,  ,300,525,8.94,3.58,525,15.75,13.77,20.6,7.15,388.5,20.6,315
1/13/2023,CDM,1277,3000006673,RL TISSUE CULTURE; BM BLD CELL,,OP,88237,  ,311,330,176.09,9.9,330,9.9,238.23,330,140.87,244.2,330,198
1/13/2023,CDM,1278,3000006787,RL DRUG/SUBSTANCE NOS 7/MORE,,OP,80377,  ,301,109.25,N/A,3.28,109.25,3.28,28.41,42.61,N/A,80.84,45.88,65.55
1/13/2023,CDM,1279,3000006787,RL DRUG/SUBSTANCE NOS 7/MORE,,OP,G0481,  ,301,109.25,133.82,3.28,222.68,3.28,28.41,42.61,107.06,80.84,45.88,65.55
1/13/2023,CDM,1280,3000006818,COV19 AMP PRB HGH W 2DY CLCT,,OP,U0005,  ,300,75,N/A,2.25,75,2.25,50,50,N/A,55.5,50,45
1/13/2023,CDM,1281,3000006820,RL SARS-CoV2/19-nCoV (COVID19),,OP,87635,  ,300,387,62.85,11.61,387,11.61,102.62,102.62,50.28,286.38,102.62,232.2
1/13/2023,CDM,1282,3000006820,RL SARS-CoV2/19-nCoV (COVID19),,OP,U0002,  ,300,387,62.85,4.55,387,11.61,102.62,102.62,50.28,286.38,102.62,232.2
1/13/2023,CDM,1283,3000006821,SARS CoV2/19 (COVID19),,OP,U0002,  ,306,387,62.85,4.55,387,11.61,102.62,102.62,50.28,286.38,102.62,232.2
1/13/2023,CDM,1284,3000006821,SARS CoV2/19 (COVID19),,OP,87635,  ,306,387,62.85,11.61,387,11.61,102.62,102.62,50.28,286.38,102.62,232.2
1/13/2023,CDM,1285,3000006822,RL SARS-COV-2 COVID-19 AB,,OP,86769,  ,302,126,51.61,3.78,126,3.78,84.26,84.26,41.29,93.24,84.26,75.6
1/13/2023,CDM,1286,3000006824,SARS-COV-2 COVID-19 ANTIBODY,,OP,86769,  ,302,126,51.61,3.78,126,3.78,84.26,84.26,41.29,93.24,84.26,75.6
1/13/2023,CDM,1287,3000006825,RL SARSCOV2 & INF A&B AMP PRB,,OP,87636,  ,306,387,174.72,11.61,387,11.61,285.26,285.26,139.78,286.38,285.26,232.2
1/13/2023,CDM,1288,3000006826,NFCT DS VIR RESP RNA 4 TRGT,,OP,0241U,  ,300,427.89,174.72,12.84,427.89,12.84,285.26,285.26,139.78,316.64,285.26,256.73
1/13/2023,CDM,1289,3000006827,COV-19 AMP PRB HGH THRUPUT,,OP,U0003,  ,300,51.31,62.85,1.54,104.58,1.54,51.31,51.31,50.28,37.97,51.31,30.79
1/13/2023,CDM,1290,3000006829,RL COV-19 AMP PRB HGH THRUPUT,,OP,U0003,  ,300,51.31,62.85,1.54,104.58,1.54,51.31,51.31,50.28,37.97,51.31,30.79
1/13/2023,CDM,1291,3000006830,RL DRUG ASSAY LACOSAMIDE,,OP,80235,  ,301,105,33.21,3.15,105,3.15,27.3,40.95,26.57,77.7,44.1,63
1/13/2023,CDM,1292,3000006842,CORONAVIRUS AG IA,,OP,87426,  ,300,387,51.49,4.55,387,11.61,90.46,90.46,41.19,286.38,90.46,232.2
1/13/2023,CDM,1293,3000007023,MYCOBACTERIA AMPLIF NA PROBE,,OP,87551,  ,300,254.71,59.1,7.64,254.71,7.64,66.2,99.06,47.28,188.49,99.06,152.83
1/13/2023,CDM,1294,3000007039,HOPD COVID-19 SPEC COLLECT,,OP,C9803,  ,300,70,29.18,1.47,70,2.1,18.2,27.3,23.34,51.8,29.4,42
1/13/2023,CDM,1295,3000007076,DRUG ASSAY SALICYLATE,,OP,80179,  ,301,306,22.84,6.56,306,9.18,79.56,119.34,18.27,226.44,128.52,183.6
1/13/2023,CDM,1296,3000007077,DRUG ASSAY ACETAMINOPHEN,,OP,80143,  ,301,519,22.84,6.56,519,15.57,134.94,202.41,18.27,384.06,217.98,311.4
1/13/2023,CDM,1297,3000007078,ASSAY SPEC XCP UR&BREATH IA,,OP,82077,  ,301,54,21.15,1.62,54,1.62,14.04,21.06,16.92,39.96,22.68,32.4
1/13/2023,CDM,1298,3000007091,RL TESTOSTRONE BIOAVAILABLE,,OP,84410,  ,301,92.28,62.81,2.77,104.52,2.77,92.28,92.28,50.25,68.29,92.28,55.37
1/13/2023,CDM,1299,3000007093,RL DRUG ASSAY AMIODARONE,,OP,80151,  ,301,8.15,9.99,0.24,24.96,0.24,2.12,3.18,7.99,6.03,3.42,4.89
1/13/2023,CDM,1300,3000007110,COVID-19 CONVALESCENT PLASMA,,OP,P9099,  ,390,0.01,67.33,0.01,112.03,N/A,N/A,N/A,53.86,0.01,N/A,0.01
1/13/2023,CDM,1301,3000007125,RL IG LIGHT CHAINS FREE EACH,,OP,83521,  ,301,14,17.15,0.42,28.54,0.42,3.64,5.46,13.72,10.36,5.88,8.4
1/13/2023,CDM,1302,3000007129,RL EMA EACH IG CLASS,,OP,86231,  ,302,5.3,6.49,0.16,10.8,0.16,1.38,2.07,5.19,3.92,2.23,3.18
1/13/2023,CDM,1303,3000007131,RL DGP ANTIBODY EACH IG CLASS,,OP,86258,  ,302,3.67,4.5,0.11,7.49,0.11,0.95,1.43,3.6,2.72,1.54,2.2
1/13/2023,CDM,1304,3000007132,RL ACTIN ANTIBODY EACH,,OP,86015,  ,302,5.29,6.47,0.16,10.77,0.16,1.38,2.06,5.18,3.91,2.22,3.17
1/13/2023,CDM,1305,3000007134,RL MITOCHONDRIAL ANTIBODY EACH,,OP,86381,  ,302,5.95,7.29,0.18,12.13,0.18,1.55,2.32,5.83,4.4,2.5,3.57
1/13/2023,CDM,1306,3000007137,RL VOLTAGE-GTD CA CHNL ANTB E,,OP,86596,  ,302,132.57,14.76,3.98,132.57,3.98,34.47,51.7,11.81,98.1,55.68,79.54
1/13/2023,CDM,1307,3000007152,RL DRUG ASSAY VORICONAZOLE,,OP,80285,  ,301,64,33.21,1.92,64,1.92,16.64,24.96,26.57,47.36,26.88,38.4
1/13/2023,CDM,1308,3000007164,RL ORTHOPOXVIRUS AMP PRB EA,,OP,87593,  ,306,105,N/A,3.15,105,3.15,27.3,40.95,N/A,77.7,44.1,63
1/13/2023,CDM,1309,3000007176,ASAY OF INTERLEUKIN-6 (IL-6,,OP,83529,  ,301,51.81,21.15,1.55,51.81,1.55,13.47,20.21,16.92,38.34,21.76,31.09
1/13/2023,CDM,1310,3000007181,SARSCOV2 INF A&B&RSV AMP PRB,,OP,87637,  ,306,426,174.72,12.78,426,12.78,285.26,285.26,139.78,315.24,285.26,255.6
1/13/2023,CDM,1311,3000008620,RL OSMOLALITY; URINE,,OP,83935,  ,300,277,8.35,3.13,277,8.31,12.85,19.23,6.68,204.98,19.23,166.2
1/13/2023,CDM,1312,3002000061,RL FMR1 GENE DETECTION,,OP,81243,  ,301,179.45,69.88,5.38,179.45,5.38,46.66,69.99,55.9,132.79,75.37,107.67
1/13/2023,CDM,1313,3002000085,RL SMN1 GENE DOS/DELETION ALYS,,OP,81340,  ,300,560,255.92,16.8,560,16.8,394.62,560,204.74,414.4,560,336
1/13/2023,CDM,1314,3002000105,RL MOPATH PROCEDURE LEVEL 2,,OP,81401,  ,301,125.38,153.59,3.76,255.57,3.76,32.6,48.9,122.87,92.78,52.66,75.23
1/13/2023,CDM,1315,3200003350,SHOULDER ARTHROGRAM INJ BIL,,OP,23350,  ,761,1716,N/A,51.48,3000,51.48,141,211,N/A,1269.84,222,1029.6
1/13/2023,CDM,1316,3200010300,SPINAL PUNCTURE LUMBAR DIAG,,OP,62270,  ,761,1064,753.31,31.92,3000,31.92,141,211,602.65,787.36,222,638.4
1/13/2023,CDM,1317,3200010400,DRAIN CEREBRO SPINAL FLUID,,OP,62272,  ,761,1224,753.31,36.72,3000,36.72,141,211,602.65,905.76,222,734.4
1/13/2023,CDM,1318,3200010750,XR FB IN EYE BIL,,OP,70030,  ,320,1014,101.58,14.07,1014,30.42,14.07,21.02,81.26,750.36,21.02,608.4
1/13/2023,CDM,1319,3200010800,X-RAY EXAM OF JAW <4 VIEWS,,OP,70100,  ,320,353,101.58,10.59,353,10.59,16.46,24.59,81.26,261.22,24.59,211.8
1/13/2023,CDM,1320,3200010900,X-RAY EXAM OF JAW 4+ VIEWS,,OP,70110,  ,320,1413,124.95,20.36,1413,42.39,20.36,30.41,99.96,1045.62,30.41,847.8
1/13/2023,CDM,1321,3200011300,X-RAY EXAM FACIAL BONES 3+ VWS,,OP,70150,  ,320,1283,124.95,24.55,1283,38.49,24.55,36.67,99.96,949.42,36.67,769.8
1/13/2023,CDM,1322,3200011400,X-RAY EXAM NASAL BONES 3+ VWS,,OP,70160,  ,320,898,101.58,16.76,898,26.94,16.76,25.04,81.26,664.52,25.04,538.8
1/13/2023,CDM,1323,3200011600,X-RAY EXAM EYE SOCKETS 4+ VWS,,OP,70200,  ,320,1141,124.95,24.55,1141,34.23,24.55,36.67,99.96,844.34,36.67,684.6
1/13/2023,CDM,1324,3200011800,X-RAY EXAM OF SINUSES 3+ VIEWS,,OP,70220,  ,320,1386,101.58,23.65,1386,41.58,23.65,35.33,81.26,1025.64,35.33,831.6
1/13/2023,CDM,1325,3200012000,X-RAY EXAM OF SKULL <4 VIEWS,,OP,70250,  ,320,867,124.95,19.76,867,26.01,19.76,29.51,99.96,641.58,29.51,520.2
1/13/2023,CDM,1326,3200012100,X-RAY EXAM OF SKULL 4+ VIEWS,,OP,70260,  ,320,1123,124.95,27.25,1123,33.69,27.25,40.7,99.96,831.02,40.7,673.8
1/13/2023,CDM,1327,3200012300,TMJ JOINT - BILATERAL,,OP,70330,  ,320,1838,101.58,26.95,1838,55.14,26.95,40.25,81.26,1360.12,40.25,1102.8
1/13/2023,CDM,1328,3200012500,XR NECK SOFT TISSUE,,OP,70360,  ,320,1743,101.58,13.77,1743,52.29,13.77,20.57,81.26,1289.82,20.57,1045.8
1/13/2023,CDM,1329,3200013100,CHEST X-RAY 2 VIEWS,,OP,71046,  ,324,2482,101.58,27.84,2482,74.46,645.32,967.98,81.26,1836.68,1042.44,1489.2
1/13/2023,CDM,1330,3200013900,FLUOROSCOPE EXAMINATION,,OP,76000,  ,320,1999,273.01,33.14,1999,59.97,50.9,76.03,218.41,1479.26,76.03,1199.4
1/13/2023,CDM,1331,3200014000,X-RAY OF RIBS 2 VW UNILAT,,OP,71100,  ,324,2389,101.58,17.96,2389,71.67,17.96,26.83,81.26,1767.86,26.83,1433.4
1/13/2023,CDM,1332,3200014100,X-RAY RIBS/CHEST 3+ VWS UNILAT,,OP,71101,  ,324,1998,124.95,20.96,1998,59.94,20.96,31.31,99.96,1478.52,31.31,1198.8
1/13/2023,CDM,1333,3200014200,X-RAY EXAM RIBS 3 VIEWS BILAT,,OP,71110,  ,320,2625,124.95,23.95,2625,78.75,23.95,35.78,99.96,1942.5,35.78,1575
1/13/2023,CDM,1334,3200014300,X-RAY RIBS/CHEST 4+ VWS BILAT,,OP,71111,  ,324,1872,124.95,28.74,1872,56.16,28.74,42.93,99.96,1385.28,42.93,1123.2
1/13/2023,CDM,1335,3200014400,X-RAY EXAM BREASTBONE 2+ VIEWS,,OP,71120,  ,324,1318,101.58,19.76,1318,39.54,19.76,29.51,81.26,975.32,29.51,790.8
1/13/2023,CDM,1336,3200014500,X-RAY EXAM BREASTBONE 3+ VIEWS,,OP,71130,  ,324,611,101.58,18.33,611,18.33,22.15,33.09,81.26,452.14,33.09,366.6
1/13/2023,CDM,1337,3200014700,SGL VW SPINE XR,,OP,72020,  ,320,697,101.58,12.88,697,20.91,12.88,19.23,81.26,515.78,19.23,418.2
1/13/2023,CDM,1338,3200014800,X-RAY EXAM NECK SPINE 2-3 VW,,OP,72040,  ,320,1728,101.58,19.76,1728,51.84,19.76,29.51,81.26,1278.72,29.51,1036.8
1/13/2023,CDM,1339,3200014900,X-RAY EXAM NECK SPINE 4/5VWS,,OP,72050,  ,320,4249,124.95,28.74,4249,127.47,28.74,42.93,99.96,3144.26,42.93,2549.4
1/13/2023,CDM,1340,3200015000,X-RAY EXAM NECK SPINE 6/>VWS,,OP,72052,  ,320,2321,124.95,35.85,2321,69.63,36.23,54.11,99.96,1717.54,54.11,1392.6
1/13/2023,CDM,1341,3200015300,X-RAY EXAM THORACIC SPINE 2 VW,,OP,72070,  ,320,2056,124.95,19.76,2056,61.68,19.76,29.51,99.96,1521.44,29.51,1233.6
1/13/2023,CDM,1342,3200015400,X-RAY OF THORACIC SPINE 3 VW,,OP,72072,  ,320,2103,124.95,22.75,2103,63.09,22.75,33.98,99.96,1556.22,33.98,1261.8
1/13/2023,CDM,1343,3200015500,X-RAY OF THORACIC SPINE 4+ VW,,OP,72074,  ,320,2179,124.95,28.44,2179,65.37,28.44,42.48,99.96,1612.46,42.48,1307.4
1/13/2023,CDM,1344,3200015600,X-RAY EXAM THORACOLMB 2/> VW,,OP,72080,  ,320,1695,101.58,20.66,1695,50.85,20.66,30.86,81.26,1254.3,30.86,1017
1/13/2023,CDM,1345,3200015800,X-RAY OF LOWER SPINE 2-3 VW,,OP,72100,  ,320,1978,124.95,21.56,1978,59.34,21.56,32.2,99.96,1463.72,32.2,1186.8
1/13/2023,CDM,1346,3200016000,X-RAY EXAM L-S SPINE BENDING,,OP,72114,  ,320,215,124.95,6.45,215,6.45,38.92,58.14,99.96,159.1,58.14,129
1/13/2023,CDM,1347,3200016100,X-RAY BEND ONLY L-S SPINE,,OP,72120,  ,320,1679,124.95,29.04,1679,50.37,29.04,43.38,99.96,1242.46,43.38,1007.4
1/13/2023,CDM,1348,3200016200,X-RAY EXAM OF PELVIS 1-2 VIEWS,,OP,72170,  ,320,1360,124.95,15.57,1360,40.8,15.57,23.26,99.96,1006.4,23.26,816
1/13/2023,CDM,1349,3200016300,X-RAY EXAM OF PELVIS 3+ VIEWS,,OP,72190,  ,320,383,124.95,11.49,383,11.49,21.86,32.65,99.96,283.42,32.65,229.8
1/13/2023,CDM,1350,3200016400,X-RAY SACROILIAC JOINTS 3+ VW,,OP,72202,  ,320,1487,124.95,20.06,1487,44.61,20.06,29.96,99.96,1100.38,29.96,892.2
1/13/2023,CDM,1351,3200016420,X-RAY SACROILIAC JOINTS <3 VW,,OP,72200,  ,320,1212,124.95,16.16,1212,36.36,16.16,24.14,99.96,896.88,24.14,727.2
1/13/2023,CDM,1352,3200016500,X-RAY OF TAILBONE 2+ VW,,OP,72220,  ,320,969,101.58,17.66,969,29.07,17.66,26.38,81.26,717.06,26.38,581.4
1/13/2023,CDM,1353,3200016610,MYELOGRAM CERVICAL,,OP,72240,  ,320,3686,866.01,85.95,3686,110.58,123.95,185.14,692.81,2727.64,185.14,2211.6
1/13/2023,CDM,1354,3200016710,MYELOGRAM THORACIC,,OP,72255,  ,320,3476,866.01,85.13,3476,104.28,117.96,176.2,692.81,2572.24,176.2,2085.6
1/13/2023,CDM,1355,3200016810,MYELOGRAM LUMBOSACRAL,,OP,72265,  ,320,2061,866.01,61.83,2061,61.83,113.77,169.93,692.81,1525.14,169.93,1236.6
1/13/2023,CDM,1356,3200017010,CONTRAST X-RAY SPINE 2+ REGNS,,OP,72270,  ,320,4325,866.01,99.34,4325,129.75,123.95,185.14,692.81,3200.5,185.14,2595
1/13/2023,CDM,1357,3200017350,CLAVICLE COMPLETE BIL,,OP,73000,  ,320,1332,101.58,15.87,1332,39.96,15.87,23.71,81.26,985.68,23.71,799.2
1/13/2023,CDM,1358,3200017450,SCAPULA COMPLETE BIL,,OP,73010,  ,320,1495.5,124.95,16.16,1495.5,44.87,16.16,24.14,99.96,1106.67,24.14,897.3
1/13/2023,CDM,1359,3200017550,X-RAY EXAM SHOULDER 1 VIEW BIL,,OP,73020,  ,320,1395,101.58,14.07,1395,41.85,14.07,21.02,81.26,1032.3,21.02,837
1/13/2023,CDM,1360,3200017650,X-RAY SHOULDER 2+ VIEWS BIL,,OP,73030,  ,320,3040.5,101.58,17.66,3040.5,91.22,17.66,26.38,81.26,2249.97,26.38,1824.3
